https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.011/	11.011 - Special session; convened by Legislature.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.02/	11.02 - Notice of special or local legislation or certain relief acts.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.021/	11.021 - Evidence of publication of notice.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.03/	11.03 - Proof of publication of notice.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.031/	11.031 - Official census.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.0431/	11.0431 - Legislative records; intent of legislation; exemption from public disclosure.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.044/	11.044 - Legislative intent and purpose.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.045/	11.045 - Lobbying before the Legislature; registration and reporting; exemptions; penalties.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.0451/	11.0451 - Requirements for reinstitution of lobbyist registration after felony conviction.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.0455/	11.0455 - Electronic filing of compensation reports and other information.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.047/	11.047 - Contingency fees; prohibitions; penalties.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.061/	11.061 - State, state university, and community college employee lobbyists; registration; recording attendance; penalty; exemptions.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.062/	11.062 - Use of state funds for lobbying prohibited; penalty.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.065/	11.065 - Claims against state; limitations; notice.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.066/	11.066 - Suits seeking monetary damages against the state or its agencies; payment of judgments; appropriations required.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.07/	11.07 - Method of enrolling bills, etc.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.111/	11.111 - Continuance of certain causes for term of Legislature and period of time prior and subsequent thereto and committee workdays.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.12/	11.12 - Salary, subsistence, and mileage of members and employees; expenses authorized by resolution; appropriation; preaudit.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.13/	11.13 - Compensation of members.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.131/	11.131 - Monetary supplements prohibited.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.135/	11.135 - Legislative committees, units, and offices; expenditures.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.143/	11.143 - Standing or select committees; powers.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.1465/	11.1465 - Services provided to Legislature.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.147/	11.147 - Office of Legislative Services.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.151/	11.151 - Annual legislative appropriation to contingency fund for use of Senate President and House Speaker.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.241/	11.241 - Permanent statutory revision plan created.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.242/	11.242 - Powers, duties, and functions as to statutory revision.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.2421/	11.2421 - Florida Statutes 2015 adopted.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.2422/	11.2422 - Statutes repealed.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.2423/	11.2423 - Laws or statutes not repealed.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.2424/	11.2424 - Laws not repealed.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.2425/	11.2425 - Rights reserved under repealed statutes.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.2427/	11.2427 - Conflict of laws.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.243/	11.243 - Publishing Florida Statutes; price, sale.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.249/	11.249 - Commissioners to the National Conference of Commissioners on Uniform State Laws.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.25/	11.25 - Salaries and expenditures not subject to control of executive agencies.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.26/	11.26 - Legislative employees; employment restrictions.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.40/	11.40 - Legislative Auditing Committee.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.42/	11.42 - The Auditor General.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.45/	11.45 - Definitions; duties; authorities; reports; rules.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.47/	11.47 - Penalties; failure to make a proper audit or examination; making a false report; failure to produce documents or information.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.51/	11.51 - Office of Program Policy Analysis and Government Accountability.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.62/	11.62 - Legislative review of proposed regulation of unregulated functions.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.90/	11.90 - Legislative Budget Commission.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9005/	11.9005 - Government Efficiency Task Force.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.93/	11.93 - Short title.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.931/	11.931 - Applicability.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.932/	11.932 - Definitions.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.933/	11.933 - Qualifications of delegates and alternate delegates.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9331/	11.9331 - Appointment of delegates by Legislature.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9332/	11.9332 - Appointment by majority vote of each chamber; pairing delegates and alternate delegates.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9333/	11.9333 - Recall; filling a vacancy; special legislative session.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9334/	11.9334 - Method of appointment and recall.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9335/	11.9335 - Reimbursement of per diem and travel expenses.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9336/	11.9336 - Oath.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9337/	11.9337 - Filing of oath; issuance of commission.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.934/	11.934 - Instructions to delegates.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9341/	11.9341 - Duties of alternate delegates.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9342/	11.9342 - Vote cast outside the scope of instructions or limits; status of vote.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9343/	11.9343 - Vote cast outside the scope of instructions or limits; appointment forfeited.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9344/	11.9344 - Vote cast outside the scope of instructions or limits; status of application.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9345/	11.9345 - Vote cast outside the scope of instructions; criminal liability.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.935/	11.935 - Article V convention advisory group.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9351/	11.9351 - Oversight of delegates with respect to instructions.
https://law.justia.com/codes/florida/2015/title-iii/chapter-11/section-11.9352/	11.9352 - Advisory determination concerning a vote outside the scope of instructions.
