https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-301/	§ 24-6-301. Definitions - legislative declaration
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-302/	§ 24-6-302. Disclosure statements - required
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-303/	§ 24-6-303. Registration as professional lobbyist - filing of disclosure statements - certificate of registration - legislative declaration
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-303.5/	§ 24-6-303.5. Lobbying by state officials and employees
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-304/	§ 24-6-304. Records - preservation - public inspection - electronic access
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-304.5/	§ 24-6-304.5. Examination of books and records
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-305/	§ 24-6-305. Powers of the secretary of state - granting and revoking of certificates - barring from registration - imposition of penalties - notification of substantial violation
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-306/	§ 24-6-306. Employment of legislators, legislative employees, or state employees - filing of statement
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-307/	§ 24-6-307. Employment of unregistered persons
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-308/	§ 24-6-308. Prohibited practices
https://law.justia.com/codes/colorado/2016/title-24/administration/article-6/part-3/section-24-6-309/	§ 24-6-309. Offenses - penalties - injunctions
