https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a01/	13A01 - Scope of chapter.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a02/	13A02 - Statement of intent and jurisdiction.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a03/	13A03 - Definitions.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a04/	13A04 - Registration.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a05/	13A05 - Reporting.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a06/	13A06 - Exemption from registration and reporting.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a07/	13A07 - Prohibited activities.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a08/	13A08 - Administration.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a09/	13A09 - Penalties.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a10/	13A10 - Registration fees; fund established; system; regulations.
https://law.justia.com/codes/pennsylvania/2010/title-65/chapter-13a/13a11/	13A11 - Nonapplicability.
