https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-a/	1-A - Legislative Declaration.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-b/	1-B - Short Title.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-c/	1-C - Definitions.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-d/	1-D - Lobby-Related Powers of the Commission.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-e/	1-E - Statement of Registration.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-f/	1-F - Monthly Registration Docket.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-g/	1-G - Termination of Retainer, Employment or Designation.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-h/	1-H - Bi-Monthly Reports of Certain Lobbyists.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-i/	1-I - Bi-Monthly Reports of Public Corporations.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-j/	1-J - Semi-Annual Reports.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-k/	1-K - Contingent Retainer.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-l/	1-L - Reports of Lobbying Involving Disbursement of Public Monies.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-m/	1-M - Prohibition of Gifts.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-n/	1-N - Restricted Contacts.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-o/	1-O - Penalties.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-p/	1-P - Enforcement.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-q/	1-Q - Record of Appearances.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-r/	1-R - Publication of Statement on Lobbying Regulations.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-s/	1-S - Public Access to Records; Format of Records and Reports.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-t/	1-T - Advisory Council on Procurement Lobbying.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-u/	1-U - Applicability of Certain Laws.
https://law.justia.com/codes/new-york/2025/leg/article-1-a/1-v/	1-V - Separability Clause.
